Metabolite,HealthyControl_1,HealthyControl_2,HealthyControl_3,HealthyControl_4,HealthyControl_5,HealthyControl_6,HealthyControl_7,HealthyControl_8,HealthyControl_9,Prediabetic_1,Prediabetic_2,Prediabetic_3,Prediabetic_4,Prediabetic_5,Prediabetic_6,Prediabetic_7,Prediabetic_8,Prediabetic_9,Type2Diabetes_1,Type2Diabetes_2,Type2Diabetes_3,Type2Diabetes_4,Type2Diabetes_5,Type2Diabetes_6,Type2Diabetes_7,Type2Diabetes_8,Type2Diabetes_9,MetabolicSyndrome_1,MetabolicSyndrome_2,MetabolicSyndrome_3,MetabolicSyndrome_4,MetabolicSyndrome_5,MetabolicSyndrome_6,MetabolicSyndrome_7,MetabolicSyndrome_8,MetabolicSyndrome_9,QC_1,QC_2,QC_3,QC_4,QC_5,QC_6
Metabolite_084,76173.7731318158,122884.26024573018,175048.58116438863,81716.76706401978,154883.01308712838,76558.05454623624,117285.94809535224,79172.81739324503,116534.24577969374,113779.42163440879,87864.77173685405,104692.27138549209,126046.7675126406,151836.48228852343,89096.76739886809,68912.15064805001,70886.06152607113,135986.99670259457,99379.56121510199,108956.87264517836,170733.67592241816,119248.32143443602,149604.79293819124,0.0,166368.12137836526,120027.6543766546,100368.7729371929,133781.43930752532,105506.26897513875,107504.85709209324,0.0,116248.76586223402,162326.13427313912,131715.79623379718,86660.52682442297,90234.37340676638,102629.2665517075,118095.6847058822,148059.55316427926,121775.17674742476,134276.78118769597,144480.95189801668
Metabolite_085,41092.686837979505,72414.34843839446,49689.3607421777,50401.99257486951,84060.48849793864,59759.463817080614,53237.64745799852,48963.53070940225,84963.67670201196,60202.29479310159,32292.789778723276,53655.83146913943,51576.121292767166,30269.50639608101,50676.92800975413,25458.400207252056,51129.835295522746,42995.33297178501,34017.651942621385,62330.25738549601,38215.26026151382,57068.8131665011,44229.78591022751,45487.27803313908,0.0,63868.7961514229,0.0,30780.766116611547,56685.327185411385,30588.675767691104,47641.770417224856,37361.336620415685,53259.75000045794,40686.9030339557,64781.06036951009,66404.39053325093,69220.32654452592,53615.07942069296,52165.33911266215,45596.29970878124,63558.43018947565,60602.9837393962
Metabolite_086,7122.449965915434,10709.265767782976,7091.377945067592,12505.064378305518,0.0,6885.369057812898,0.0,7224.042119539301,11001.753391407763,10347.762632045447,0.0,11886.20032532665,12460.635246749544,9943.025662496662,8185.405646864025,7463.057459004623,0.0,13025.374590828715,19934.04875404638,15232.219514884026,8214.538418247435,11513.768745823192,11153.557521247902,13854.62287481598,16480.095189146443,18706.024459793483,4260.003016708588,9611.938804854735,6336.077677397176,9829.32433200227,5379.483369932593,11237.273969394786,7980.1329882615055,9371.557020618515,0.0,8180.055337144191,10872.56140132264,7630.895988025446,11786.53894667276,9621.772845081266,8482.869171297183,7858.848893607162
Metabolite_087,23331.307459223637,40901.651574778756,36417.83786742354,24220.507272973722,46243.48491180758,25410.577889950648,29895.31402880887,23084.295246936224,38970.32769140922,39631.90028942998,28191.066521109973,30901.491577425724,34579.53475908809,37980.47560701882,29993.438678018523,20081.298004924687,25627.180340925464,51550.37792500519,24987.801724919387,25352.586559857522,34527.46920991574,0.0,33928.56661040008,37208.99263709054,57624.59278240727,34534.35556811543,33394.494179693684,38942.056196420606,32665.570670221125,31201.90208681503,25800.346010513487,23183.134565803564,33797.68672513026,0.0,33975.66163759051,31774.059192818422,28180.441242275694,23506.475889170313,38991.26166476475,23911.516435067086,26120.905493150825,32654.7381823762
Metabolite_088,46083.60162515425,59495.84381687048,65560.77382234357,44109.25489164408,71516.38090901976,64993.21183757119,79261.25588652061,52437.395941409995,0.0,70714.04123411431,49215.47029511479,38940.54236413501,48370.530565126704,61034.4773118876,0.0,94470.43141798615,61892.793229678195,48325.24668876948,79210.66447258113,76309.46548661338,0.0,76899.2646955945,54990.76972502498,90459.21031706402,51694.349671906915,65300.04895363905,77616.66309954405,52026.08344238062,73684.96476113258,0.0,77991.02404584439,66000.62767301743,39273.09965286542,73122.55063039287,82377.95333580792,68119.76267410246,55786.042257488676,76825.97491363146,63119.81919149897,69515.67165270165,71759.1903408617,57956.72113666221
Metabolite_089,187916.0947810207,244683.11911534448,261258.71937483232,256650.89774170605,255568.11393644288,148132.440749735,171878.0266820243,197159.86426426948,203117.10393424725,185652.72866535696,0.0,222507.33084924697,168565.63471829737,359710.61032400234,251641.358056311,183135.58493646825,273059.2713347179,195990.66549224016,226422.96754427502,301478.97960003617,165026.94874626969,227216.43226111357,255992.1162276713,297887.315912754,280774.76551005204,185542.07658264742,240839.21703392128,199704.58074173226,218101.81851721724,179175.34697314532,206554.48290902228,197998.1856559011,132858.7178367276,446959.15423506644,276684.86747651274,215491.0474775465,172333.5174727399,200675.109933655,246862.14376257008,209016.6048811406,217003.68547818062,178998.57933330006
Metabolite_090,30158.376780501105,30345.906676369006,23324.649906507293,36848.33725175155,0.0,19811.941377143965,29561.254986066746,29671.94406754408,35942.69367485466,9247.550381526387,12850.899641422495,7713.924576474571,10030.16229645615,10010.757027336656,7268.076471385576,10560.574238149431,9977.690761903701,5921.658527494742,12458.228485958962,14290.323422290947,11590.518043980965,10878.61573141717,10178.591606595433,13679.646074759974,14082.14047435401,11201.580959763834,0.0,29703.600187637705,16871.67060751651,0.0,11793.349802105015,15289.187304625677,20237.088279882795,15555.316919293005,19248.15840041295,12644.045914294089,36941.751258352735,29818.31986270036,29568.90637185955,29452.71435248772,30711.2352552958,22182.437776737886
Metabolite_091,0.0,0.0,0.0,0.0,257384.01204894268,0.0,256495.84149473993,0.0,0.0,0.0,0.0,278270.98918903765,0.0,0.0,0.0,0.0,0.0,0.0,412956.73388932826,256679.2678211146,0.0,0.0,0.0,368485.81371471833,260011.4282056749,438909.1082556071,0.0,220366.6256168244,272815.54454561975,0.0,0.0,0.0,239174.48852023509,0.0,0.0,0.0,224329.49972517285,210036.91027173772,258663.93446946528,175636.3250476682,252659.99895686106,234287.9531849838
Metabolite_092,13886.705984534827,0.0,25704.639876487523,15068.33380655201,0.0,9638.213987412517,12171.930203065494,0.0,16015.026495861257,7817.058387025029,11248.709159797367,9353.958563607152,7598.554335187351,0.0,0.0,7399.513483252919,0.0,10042.82686438879,0.0,26640.090555311348,17548.46281038139,31848.082737498346,0.0,0.0,0.0,0.0,0.0,28795.747042795978,24645.296157642202,0.0,25199.037233987245,0.0,0.0,75315.08870800448,48463.55980540322,36441.018792047,12821.022122535522,14877.404249108084,15089.470721789978,16013.052811100833,11409.92540562605,15691.568627354636
Metabolite_093,0.0,15437.321923257094,10428.31053104494,0.0,19706.48439895298,0.0,0.0,0.0,14458.23620965809,10509.214084574942,8128.895192653379,13999.210440857381,0.0,9052.149469670416,9735.888962407045,6679.719777884351,15805.423667076515,0.0,9514.244305842205,12630.918163224693,0.0,13918.280071616753,6770.589073666827,10423.733422081657,16386.968724025417,0.0,10693.348751761996,8552.58936124885,17326.59935526666,9588.868775934627,0.0,9414.903744489491,0.0,0.0,11343.97684717465,11495.14994543066,10462.618949759102,10668.015011420435,13209.043913481473,9316.422838482846,13156.22986031051,13498.905562644044
Metabolite_094,49538.050867141195,65612.22779957972,76504.58618893716,68883.21493917442,33235.5520052004,36099.64602804478,71089.84615638571,0.0,36312.213727131006,85144.83713368869,40659.04029149102,37370.33226913538,91396.73121940385,45733.91631995226,54693.74045584036,72947.63778820138,51697.119937262825,57164.91591090703,49826.754087507565,62945.88564084946,37965.801201539914,65044.560434657986,56452.66780382269,47511.30336827264,45249.6417795765,46599.228886290315,53592.32804196522,0.0,41275.67366079432,49428.95129110074,72715.57287640282,51797.995148174436,69246.5815130303,51512.92651971777,40259.47306139155,61994.09477027345,63303.24597709283,57413.705021218724,56788.36840949948,71514.20498413473,48710.31206473993,50074.217644666736
Metabolite_095,0.0,19502.078828487513,0.0,0.0,14592.036348795367,12243.790337373675,17159.545199597218,0.0,0.0,0.0,7049.642117361687,6286.2127648241985,0.0,9364.871804003264,0.0,0.0,6788.813864073442,0.0,0.0,5479.420184676192,0.0,0.0,0.0,0.0,0.0,4164.688268341082,0.0,40495.76465019304,0.0,29268.17538610753,40109.549373420225,39934.26447045355,23247.890051105092,0.0,58178.50551485672,0.0,20327.560238408303,15964.918959409602,18431.629229058384,18234.24687262416,16094.943514285413,16597.02766924716
Metabolite_096,303822.92373956495,356322.86202315945,0.0,0.0,359648.99327199534,379787.88909531815,523606.34211151133,483775.55016659334,0.0,0.0,551982.7720917404,0.0,0.0,0.0,0.0,0.0,0.0,556696.0385223326,0.0,435721.24206548324,0.0,627493.2174049863,591307.6257431181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764626.6511816322,0.0,0.0,0.0,0.0,0.0,385660.93202157057,494854.7069207533,470939.93265420827,476477.5127462389,414829.30429658067,481443.73832478124
Metabolite_097,0.0,4274.852853562621,7419.98341028477,7503.97671831963,6252.619058622133,7814.515582044224,0.0,0.0,0.0,6678.31390512787,0.0,8570.968399018493,0.0,9098.048784775354,9041.814653121939,0.0,16575.143566855146,8708.04837192464,0.0,6573.966820166711,0.0,0.0,8473.84714463502,10060.090934007603,9212.169115876874,0.0,0.0,0.0,6634.644909427144,12553.499856720453,10795.690170876656,5385.062218843514,6036.551598677383,7330.59134168336,0.0,10880.215617742133,10213.127630423907,8034.056223904799,7955.636024705806,8785.04894993546,12864.985162457513,8233.252247973662
Metabolite_098,28853.10579445185,28240.02699235448,41397.663594542624,39650.846418571105,53795.157193915555,32192.025310132154,0.0,33829.36361132515,0.0,28413.352318720794,24845.36938320104,33589.88506641911,50577.315124562425,30365.833945684237,26445.528173029452,28984.706263493776,0.0,27791.88848960081,120603.75483287965,0.0,137044.29174731046,0.0,106133.71286306677,172987.03414378315,142592.84839812174,0.0,0.0,0.0,88034.2020830617,132328.53678975193,114520.62589311053,70117.02174678296,112198.023699742,168114.7838745059,0.0,0.0,32839.23144393584,34877.2158805176,47604.460806904164,48350.58377079118,36883.79673777751,33363.24015097481
Metabolite_099,3885.7720957109354,1862.8950857660127,3753.0033654787408,5163.754286279249,5781.163330181729,3723.6475553794285,5167.235434413417,3543.64742553006,2895.2842576507833,3682.1147657957467,4260.236274007492,5971.07579134223,6431.921745592779,4202.178277834068,0.0,3414.5582086186078,6198.423007104285,5053.098716100474,4790.832804498242,4789.291515500173,4232.315147857884,2792.7460950968534,4401.349107281963,8018.35490112196,5101.6015566746055,3403.724441331536,0.0,6084.348155347206,4001.20170159895,4346.889028386983,6210.584662098757,2772.6660936902963,3423.156335176767,5381.148269679617,5753.668182345913,4329.288439567038,4975.047453918311,4182.706266058367,4179.112390971378,4692.040826686893,4385.060456194248,3729.2270010586203
Metabolite_100,39944.80775078314,48819.8000556634,57854.60190325585,53822.45221763745,41033.84049492007,29222.69131085834,32514.193188172263,61138.18100054564,50844.24894893633,84249.76774500238,86095.34673079521,83504.64541391341,74547.42215107479,110347.39052624584,103083.47770071462,52256.49562046175,103513.04137637965,90849.60724800194,20145.754340086252,18854.709708518796,14331.454620598613,17086.363568734796,18161.860937587415,17680.42690592742,20976.904063076225,14104.525466446807,18268.716294490503,74295.5176335233,85762.49406362476,48007.372302901334,83398.26533654243,85727.2957443578,67441.42624753516,130824.51728179595,138047.30217636668,111936.73440123496,55838.380689663965,51734.78799392107,46060.790898728315,31748.579459151115,40997.78728799489,39675.57183543116
Metabolite_101,215786.6953406916,428718.86325991486,274297.6086649802,192652.41014216363,270982.0735338592,236280.5130980737,295666.68376232754,319761.7755596176,304276.35443010647,317464.20504782343,246292.5684215642,247876.92454313062,0.0,307740.1001965903,343135.08620336157,457134.5338130659,207717.1269433886,282707.101654052,286858.5588562086,409560.20780683873,185226.7156583786,320608.95699709223,219948.9040917462,379960.0957107089,250551.1628856063,227186.93190624114,430658.6347484011,245742.62546226545,362308.77231815364,267940.844039912,499727.8778015113,366109.4583144546,190656.59317462036,0.0,257503.595580612,268655.75333177997,290054.428563554,237214.20280456313,318190.5578501106,300878.7217033434,384251.77161782054,246474.3767232712
Metabolite_102,25043.67531568964,30301.071602759417,40544.80795500245,21129.28580535672,36201.36472984172,34751.98237313589,34139.15237327348,32104.008304973624,29916.714806169784,42150.35050979584,29269.347447976394,22734.956014267536,23891.57057828595,34071.19094437322,32880.29164106373,0.0,36364.43185006673,29490.764152398922,42679.82483425527,38545.36780860318,31463.967077157973,0.0,30972.215384975258,62851.79579995932,30744.22514025805,0.0,42618.39914890677,34939.502802126764,41135.60306772932,32418.030282471864,58347.91453809511,0.0,0.0,49763.54915108954,33410.9000035576,30329.82316571127,32481.706595781332,27357.89076598414,35317.26395738631,30971.0508277084,34214.594088046135,28501.975725846627
Metabolite_103,210414.79357184103,154864.80154821972,189970.8831916822,280430.5286417919,0.0,184152.11453383564,210967.12733731352,128866.4148294432,217971.76678325224,202102.4825385668,272840.6480624194,270014.8165712804,243660.84522412778,0.0,316807.6958861935,0.0,175167.34928778073,425936.5869062792,260935.1342571162,262385.85489580326,214439.06003508143,297165.4823692429,230502.10665203942,256272.72484098008,329510.6320226298,363323.776443475,110145.7488237011,155714.1501159301,172827.6582484742,212294.79716065075,127831.27048364091,232360.5499427566,286862.6624188845,152588.38049799995,0.0,152445.73062518545,158677.72179381322,208295.68215189507,180920.896777366,266093.37669218227,237655.1222638225,176620.39741991463
Metabolite_104,12881.810094060347,0.0,10153.801636395647,0.0,0.0,0.0,0.0,16623.089749013056,0.0,0.0,19998.822957679284,0.0,0.0,0.0,0.0,14467.146437395098,0.0,0.0,0.0,6565.460412530114,0.0,0.0,4292.051347178908,0.0,0.0,0.0,0.0,21378.286983506176,0.0,0.0,0.0,0.0,27182.954429512047,0.0,26558.769871626893,0.0,13978.45252850794,14068.824666136707,11926.653782378517,11412.208087119705,15319.935157990678,14338.441914328667
Metabolite_105,94393.10588354306,115606.80677999443,102714.63260328588,0.0,125438.21387123359,121693.54159571677,131863.0088604601,117055.99758232602,0.0,48555.72247951359,0.0,40593.41164623932,33303.74994219758,24078.6505018712,28925.826822250154,19269.556653980395,46752.19511334233,32728.438048124775,31818.443099396267,73411.99466076258,30608.112623062014,74223.73203104307,46872.17341977028,40452.469937104834,102792.20224814229,75159.85195109795,44837.95518551969,25892.722157720764,32180.55232293956,20130.157052045153,26393.768977087624,23506.195681108922,27262.34959732448,16820.96323395341,26253.1886202177,39641.8086445424,90082.13047284058,101764.09336780482,122544.50782201762,107900.01701597989,106559.90100858684,96899.81672385015
Metabolite_106,9303.148036284163,7111.148878316823,8878.011513378158,11400.934604105774,9072.446509029658,6400.708282121793,9311.694501688395,9350.88591719348,11173.966824295494,9394.733431537954,9769.298070418585,8527.075687967223,9506.003926105968,6187.7140231879575,9109.23118606942,0.0,11217.99368834987,6228.64037477668,7999.067692929076,7954.019852396495,0.0,6492.963870231954,9252.990901783318,9817.628689785071,7129.760159577077,7004.342221196991,15304.456495624509,12941.93859414698,0.0,7950.814114488147,7602.081605316093,8955.627525851904,9859.98270770436,6546.736899317122,10508.6715531768,0.0,9368.157576114807,8733.119381044282,7629.74559626851,8012.802951329094,5280.565732420679,7419.34349583099
Metabolite_107,0.0,15582.935305139652,21622.99900270016,13450.157306133504,16923.85773035038,15696.05901281668,15379.88420746345,0.0,12343.285894163704,7670.025610668368,4741.541814845104,5427.528801215803,6634.523698523328,8201.185101036182,5334.064452362122,8003.108033780837,7266.864680096743,4508.0614498291925,5851.055174133876,7775.435870409802,10220.331161753944,0.0,11160.06056047854,7550.534183013887,7546.842063464746,7175.228556688072,0.0,5302.272802976264,3909.011641893971,5565.909698115845,7688.557397195702,4509.733535439137,7628.698153309062,4969.084320842332,0.0,3823.471695731299,13602.382285394808,17173.480942407146,15029.19208530697,14824.784043010137,13432.327282321985,19494.70720500902
Metabolite_108,18275.498736509257,36377.58557567086,33241.907510661506,25630.3411862929,28891.05207087249,37180.711322149255,31400.262451611325,34003.20073569644,26178.497000439187,54588.57202010554,23741.563554133016,42706.06986659941,34023.72398180078,42002.26632877286,0.0,40978.28069128547,37066.64068569749,30748.10504946654,30724.50300841582,46376.70263825384,36279.17976697802,38075.426637202625,34610.82520353746,35606.592847364125,36666.04469295358,28183.18111070718,43379.424805230454,45168.13628207912,22957.21469286602,33533.273586890115,45779.80140868074,22888.331291259394,35269.41182355619,25023.90927266192,43511.155409480656,26011.808938663977,25130.56585653506,36480.62856157483,32352.0625182853,34435.725506167895,25457.00754703771,48410.057179339456
Metabolite_109,8174.574385183655,11197.09093295849,9621.446637355517,11012.779823601826,10363.77202067889,0.0,9360.143911688658,0.0,7739.035044082653,10257.930444117168,12201.44123029886,10413.422070463575,15534.669460232659,9052.599629640625,8967.692936043193,13567.707508279453,8934.140697707053,10392.203892595267,10943.017314151504,9653.381539809834,9623.4485408559,13490.044946269469,12501.190488694907,8338.280789565215,12961.728309631046,5596.952165619919,8732.819502238983,11600.788068691802,10522.670846781644,5802.073845577699,10841.215485952278,11370.472756782534,13546.38617072077,11548.99684601903,9428.119987339009,14477.655229851205,12756.481672073774,10487.932414345674,11780.714017882221,10148.952916219709,7946.267096798078,11438.387875945864
Metabolite_110,10240.085926222253,10335.668150144567,11934.740884249077,12957.888377256859,14151.467236868826,10085.534608851147,0.0,12254.98950252964,16304.540603149635,11871.855605836623,17675.306662752846,17649.042242710966,16309.984217733532,15307.94792350742,13763.577762562447,11950.129209280272,13700.920643649706,24603.27896765915,20832.466707259013,16905.375292155037,17474.702607821295,15859.787488045928,16988.7300865281,19006.925248351872,19154.635160853693,20262.375250966506,6781.100471851616,0.0,12193.907378093407,11319.313560806511,14205.028856541076,15900.95711451669,11690.081714286884,6742.773007829297,14501.013396844772,8109.3910191218365,15144.931441613486,14959.546114079158,18511.09989238565,17352.016310487295,14958.56127379756,13283.670208587087
Metabolite_111,34854.90587339968,0.0,0.0,0.0,0.0,31046.315352598227,0.0,26091.63197632386,26743.038797106718,0.0,0.0,0.0,0.0,0.0,6665.42406336308,0.0,0.0,10971.05537453286,10039.961881314064,9181.223501527107,9343.231987179804,0.0,0.0,8299.88477633419,0.0,0.0,6793.64718336462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32057.974843512475,30852.086736920104,27725.95080157971,27850.006275724452,33395.85104520124,24450.705268198075
Metabolite_112,193275.57073794212,464367.01061321585,302909.96660905314,209363.8801981254,439334.36607027985,171321.27372826255,341725.5371084146,255985.09417419863,421635.39824101486,298471.09888444154,213726.1259874884,314069.99098913185,413120.33392421424,548880.7331227806,0.0,222054.1868902399,270079.8142864695,429316.6937375535,323692.8391223635,315224.700483931,346320.5757597129,289267.98059171165,230101.74799322413,279242.7983274381,505488.6680223553,0.0,253295.12470843553,321572.5894134641,272925.90018883126,428192.7459424009,259326.91155354498,223314.4206259163,346728.83021448704,240932.51494149448,298963.52331115375,248454.1346505001,303958.1729683249,429508.2830596859,262501.6310844447,292148.1090482472,393724.4261953434,385089.4538159296
Metabolite_113,9721.215036956766,6080.921127041443,11294.32757965732,12430.894230320786,10503.58601687398,0.0,12283.757434209034,14617.034012707709,10017.076631415259,10949.966454244479,15130.345380261766,12789.442274549814,17353.525748080137,13999.276011400896,13066.61678518422,12158.777070939796,18150.921135329878,0.0,12667.827336950111,10929.058769845567,11595.637885881248,10008.705978914031,15615.10864254985,21946.892105580355,19711.055168601506,10884.497510590882,13025.939437471246,15547.655041847383,11965.179031330917,15535.040645473558,14654.81608185045,10151.233049908524,11582.827617343191,12273.279245498363,24126.38731905173,14383.561545614522,11400.321087114817,10884.73089819528,12518.511909308336,16268.202459658618,10540.207777948393,17118.4074768379
Metabolite_114,20852.96236036752,20187.045913535243,26592.469225243447,11224.199034619767,27459.791775962152,23797.133911900248,10785.83110023504,12137.479735874067,17567.732904629094,16662.95754886785,0.0,18223.53290796071,16783.7239757322,14684.439489165961,16837.455952812412,15783.256602252806,16061.610232769104,24163.404083681802,11639.120990346286,15447.186667119591,18921.81427143683,17601.077477488565,0.0,17924.39713249163,17666.796040655598,16773.075241262122,13944.104672437634,20503.676773615254,26163.38682987617,25203.20433437982,13644.905471450562,15616.68840908366,13480.9810181379,20546.871444817025,18001.995844455054,25617.8944326182,15961.629349944085,21660.242809759762,19566.565415471072,19812.71262786768,16304.455421313534,27019.409159016333
Metabolite_115,66526.23863157719,34989.87115078735,45709.079788394905,0.0,0.0,34241.978666275536,48701.713736222344,67559.39407880841,51070.39747815496,10379.576677448458,17697.269765162346,15743.526698377083,12465.159979178905,11186.264492564449,13940.381152716149,16489.583259821076,18005.102668223266,12984.13275350832,89934.8124758215,82138.4604157688,85820.96683017607,71232.94921778326,45783.82934397422,72552.04067930095,72684.6450584175,59270.721822559004,151845.50125125222,47036.42976504448,19287.655213400754,32955.276955359244,17274.967024801193,0.0,33644.916774714424,16838.47962159006,29208.30261819741,15745.141853995743,35745.6062217116,45523.28430462054,40900.66024400172,40182.88336113014,50069.56248528277,51176.40492066224
Metabolite_116,2053.0886837452986,1843.1346332671378,2869.1609305588468,3385.1159694598264,3275.430991815697,2097.4367853249355,2944.9668873012033,0.0,2562.6199816339044,4155.942858396484,3874.2322456861875,2921.7883039704525,4426.936521439069,2533.5710698911366,3099.353038371578,2268.5395701153416,3172.622773050424,4879.285457066892,4228.587662713582,3583.4052202233825,2278.390529297834,3939.5703579632686,2663.6092034514204,3955.4103491236797,5454.611638508339,4122.518268935292,1364.838347830076,3115.9402681720317,2540.7582543144795,3666.264372167755,2483.394304153183,4232.790243062941,2222.7246405037563,1589.1049801883685,2824.354178560944,2042.8386731148423,3149.7489353517853,2825.7926650299037,2169.10125266136,2865.224513406231,2195.157625506386,2302.1713396443565
Metabolite_117,136920.4074905932,0.0,164016.91344271437,154721.83772568355,122879.85090487954,116402.01283286297,189089.66691026726,0.0,132311.20588297007,232794.98654239904,226877.350496296,209831.93442824515,207350.05727038768,150928.75222546965,196160.7210431047,116761.61646470168,166506.00305944547,196223.33293588928,231769.5122339702,176902.51723590645,163421.82107780952,0.0,176357.36504027233,0.0,0.0,294560.1206678084,88546.43575761415,184022.34551615102,122154.04943897804,175702.8788011141,112431.3926335072,186158.83857939104,156892.09937591007,92134.63936437102,162860.84850589876,164287.3604322266,138951.674646723,219369.7434067834,177443.02337305827,173715.08453259149,147543.0973509762,182229.36169402854
Metabolite_118,47386.675239988224,49483.82446898197,67441.11766864175,98082.26981435421,86809.79577366888,62832.05191792017,68266.74530442015,66694.12913933804,61087.11227973516,68279.47805126054,61449.1733530701,69230.82955938636,140358.50890907363,70080.50084885083,66053.47999331252,72647.95606935555,126092.84209546079,65753.48549734271,85589.36287225269,72319.24782407399,79275.03597828264,51414.6795372908,84412.62193959871,103621.17253470026,149336.52718268544,74599.71457756557,85094.3430063213,0.0,67614.13453218149,77583.93963244167,71298.77449664967,56195.8965963218,49247.524952222266,73155.7050273811,0.0,0.0,78864.82509450291,64723.443864933084,82975.92496897452,65554.2453308323,53524.701274404324,77733.70672874468
Metabolite_119,45020.48039341993,40613.74169861881,65881.15185325597,29955.557724636983,66202.37339633908,48347.27161924062,44977.17947833545,34781.76446129696,47913.102041503254,38014.23697492854,34133.10062327034,0.0,42566.199630181945,34892.79406595423,37564.67920016528,35336.683169762844,0.0,46504.80734434198,35312.38719937244,30363.580276908353,40084.046088626,41151.26936017211,44527.43885455607,35398.264520693134,49183.72585701364,43675.53220625298,26254.51434353983,63342.37838359102,55988.51963216687,56112.52166993968,22769.84510285068,49257.960905592,27549.649744974224,52204.44676690815,45558.61984320712,56784.83097775404,47145.145569505046,53646.96597319409,47898.74043016376,42989.65971469647,46625.12501385785,35743.6269280939
Metabolite_120,15281.670823334345,20584.28259782175,17268.287676879256,15187.41235859343,0.0,0.0,15516.443339825033,16268.657498770479,26374.31332816207,16527.828062393703,16307.495128360863,17624.57247128989,27868.259572114755,0.0,15101.972301201253,12478.704833748914,14444.425448884533,20083.72500236948,13253.513026426594,16036.59555331954,23915.607588200477,19282.973264605105,0.0,21364.867983490174,25894.473732597144,23499.17050032467,15424.894666939945,19334.751445380018,17971.251043308028,16303.15494612607,0.0,16170.814473790164,20729.849956656402,15267.61170306363,21076.116196163824,12347.906961352634,16492.86354962562,16983.302109409993,15483.033911761917,19460.68687490442,13649.203415155447,14715.691133539276
Metabolite_121,39127.3795357551,0.0,0.0,54055.73405462922,0.0,0.0,43606.45794123959,41407.44952040232,0.0,0.0,23337.83381204558,0.0,0.0,38225.35290814448,40924.38024454942,0.0,0.0,0.0,29792.84159757502,44134.07498803353,0.0,0.0,39863.47210127759,37928.92323417392,83688.39423699661,0.0,37713.455813755005,34668.48806573855,46516.981044341,42657.69469202614,0.0,37069.776129410195,38138.03424682934,0.0,31852.373367662887,0.0,43077.59944816608,44647.74131539116,50521.83910369899,51593.06878323953,52134.792806177946,42076.21576864607
Metabolite_122,11244.208788740012,0.0,0.0,0.0,13165.256780147562,0.0,0.0,0.0,0.0,15005.288705578634,0.0,0.0,19287.145142134465,11302.19316148133,16766.886096239905,0.0,0.0,0.0,18313.02105333363,0.0,12911.902161833536,15116.438392627198,0.0,17964.243506657043,0.0,23362.020778856848,6577.2598022245575,14358.076267839184,13338.733310684396,0.0,9766.837035833703,0.0,13658.967593292116,8141.491414312696,0.0,11916.616765841703,11460.314089905562,15099.972881533708,13182.299751257484,14251.041839035286,12978.000625099738,14472.48232532777
Metabolite_123,0.0,2326.0857003766023,2429.4169283586343,1707.7762584143154,1954.7409413077794,1867.134875890833,2318.0654342438315,1371.0519122588046,2145.1254441831807,2234.570292036558,1980.0692454810116,2111.6564742078463,1426.8543518091003,2495.270085567277,2182.7441632755485,3723.0007691154647,1758.2091026746637,1648.9409502115718,2218.1087752784592,3208.8582503027746,1579.8714282863166,3035.3768174128836,1404.216030848073,3399.7945401803213,1684.331478791999,1991.818356384837,2499.00078411145,1817.5881851121528,2447.5923725788116,0.0,3323.9261122639227,2862.9801750391293,1628.8807877904144,0.0,2122.6705486954575,1829.8748479617873,2001.0139278474164,1845.9580092772778,1593.204523513739,1691.9188009922584,1879.8278332375864,2190.5866276357997
Metabolite_124,62784.13859999174,155247.1789359469,0.0,126310.48200277753,159754.62454316617,172536.0400319969,157997.65256687542,115529.80676612542,113497.9090656362,65105.49982166908,50134.44250291777,35485.35619229322,47813.9255806869,60373.96955194491,54708.97264626871,66651.5451958164,51242.50562676899,54819.33920694847,57976.86423868362,63302.77592265251,64798.293340154414,52706.3898751225,66946.75189664507,61161.820398490534,52181.75568996299,50222.83897847497,0.0,64186.34558084687,63079.92083864987,107753.54617652117,101205.75885019025,48761.058483886656,70916.22869107721,60557.90419758104,89304.88983013295,60026.77449790479,103171.67928140915,125144.93104303838,128775.36437827935,140760.21467280507,143171.88194125955,133211.03594874425
Metabolite_125,4967.357616422337,7511.315951820289,6200.235026370738,5947.553983406145,6619.452966651635,0.0,8522.853325975302,6269.338285545695,3463.641517715379,7701.063254722399,6915.36199326304,6779.764901612013,9342.028540643916,6611.306797282605,9079.385058823886,8329.78467457676,7925.607342155516,7307.430585168855,6255.497820628755,5216.414416542776,6671.333320186705,6846.37029235858,7851.182176815612,5676.324002295257,6869.6108577786845,4293.757619871497,6772.518380470675,6989.9070038576365,6590.413481476076,3652.8350988875513,12025.197299097792,6514.021703863644,9823.443268097204,5927.3632583341705,5373.894463869289,8992.091523428571,5069.570039034245,6861.6806891672895,6261.818804762576,7156.842612306522,7889.568623143221,7916.678860620054
